,datetime_session,user_id,session_number,pageviews,datetime_first_engagement,is_conversion,pageviews_cumsum
499,2016-09-15 05:05:41,e00dcc9a-97d7-49e8-af8b-6b5063945d0a,5,3,2016-09-19 13:53:41,False,16
500,2016-09-17 20:08:31,e00dcc9a-97d7-49e8-af8b-6b5063945d0a,6,15,2016-09-19 13:53:41,False,31
501,2016-09-19 13:01:41,e00dcc9a-97d7-49e8-af8b-6b5063945d0a,7,20,2016-09-19 13:53:41,True,51
505,2016-09-04 00:12:11,62cbbe45-adc8-4c08-86ce-1de52ee6d5b3,1,5,2016-09-04 00:12:11,True,5
510,2016-09-02 04:04:08,7a8745ec-a722-459f-b26f-935ca91b828f,1,1,2016-09-09 14:56:32,False,1
511,2016-09-04 21:09:40,7a8745ec-a722-459f-b26f-935ca91b828f,2,2,2016-09-09 14:56:32,False,3
512,2016-09-06 03:03:37,7a8745ec-a722-459f-b26f-935ca91b828f,3,2,2016-09-09 14:56:32,False,5
513,2016-09-09 14:02:32,7a8745ec-a722-459f-b26f-935ca91b828f,4,2,2016-09-09 14:56:32,True,7
516,2016-09-02 17:05:48,572b1b99-ed30-419d-800b-d4a98a25f485,1,10,2016-09-09 10:40:40,False,10
517,2016-09-04 14:02:32,572b1b99-ed30-419d-800b-d4a98a25f485,2,2,2016-09-09 10:40:40,False,12
518,2016-09-06 16:04:56,572b1b99-ed30-419d-800b-d4a98a25f485,3,3,2016-09-09 10:40:40,False,15
519,2016-09-09 10:10:40,572b1b99-ed30-419d-800b-d4a98a25f485,4,7,2016-09-09 10:40:40,True,22
523,2016-09-03 03:03:59,33aef232-b50e-4e54-bd46-84a4edc7bfb3,1,2,2016-09-09 07:38:13,False,2
524,2016-09-06 02:02:27,33aef232-b50e-4e54-bd46-84a4edc7bfb3,2,4,2016-09-09 07:38:13,False,6
525,2016-09-09 07:07:13,33aef232-b50e-4e54-bd46-84a4edc7bfb3,3,23,2016-09-09 07:38:13,True,29
530,2016-09-04 18:06:38,383b50ee-c26f-4568-ac76-707d6caaca39,1,5,2016-09-07 16:09:54,False,5
531,2016-09-07 15:03:54,383b50ee-c26f-4568-ac76-707d6caaca39,2,16,2016-09-07 16:09:54,True,21
539,2016-09-02 01:01:37,af263461-62b2-4ac8-a05c-fe1bf732e736,1,7,2016-09-09 07:14:42,False,7
540,2016-09-05 01:01:02,af263461-62b2-4ac8-a05c-fe1bf732e736,2,1,2016-09-09 07:14:42,False,8
541,2016-09-06 06:06:26,af263461-62b2-4ac8-a05c-fe1bf732e736,3,9,2016-09-09 07:14:42,False,17
542,2016-09-09 07:07:42,af263461-62b2-4ac8-a05c-fe1bf732e736,4,8,2016-09-09 07:14:42,True,25
544,2016-09-03 22:10:57,a7f83c31-3fed-4606-8e2d-ad5d2b302988,1,6,2016-09-07 18:31:12,False,6
545,2016-09-06 05:05:20,a7f83c31-3fed-4606-8e2d-ad5d2b302988,2,11,2016-09-07 18:31:12,False,17
546,2016-09-07 18:06:12,a7f83c31-3fed-4606-8e2d-ad5d2b302988,3,5,2016-09-07 18:31:12,True,22
557,2016-09-02 23:11:27,57a68e99-17fe-4281-9028-93b261840626,1,1,2016-09-06 19:24:06,False,1
558,2016-09-04 15:03:14,57a68e99-17fe-4281-9028-93b261840626,2,1,2016-09-06 19:24:06,False,2
559,2016-09-06 19:07:06,57a68e99-17fe-4281-9028-93b261840626,3,3,2016-09-06 19:24:06,True,5
569,2016-09-02 11:11:16,8b4931d2-ddd5-491e-867d-49b2b6c78625,1,5,2016-09-05 03:13:35,False,5
570,2016-09-05 02:02:35,8b4931d2-ddd5-491e-867d-49b2b6c78625,2,17,2016-09-05 03:13:35,True,22
579,2016-09-04 11:11:41,8073e397-db5f-4b59-9df7-d02d2d409359,1,4,2016-09-09 11:30:18,False,4
580,2016-09-06 19:07:17,8073e397-db5f-4b59-9df7-d02d2d409359,2,8,2016-09-09 11:30:18,False,12
581,2016-09-09 11:11:18,8073e397-db5f-4b59-9df7-d02d2d409359,3,2,2016-09-09 11:30:18,True,14
588,2016-09-02 13:01:53,f0337451-9314-4fd2-8300-94fe391857ff,1,11,2016-09-07 10:57:58,False,11
589,2016-09-06 06:06:44,f0337451-9314-4fd2-8300-94fe391857ff,2,7,2016-09-07 10:57:58,False,18
590,2016-09-07 10:10:58,f0337451-9314-4fd2-8300-94fe391857ff,3,10,2016-09-07 10:57:58,True,28
598,2016-09-02 18:06:26,b8b08c1e-846d-4582-b437-57633aa3e627,1,6,2016-09-17 11:06:29,False,6
599,2016-09-05 15:03:33,b8b08c1e-846d-4582-b437-57633aa3e627,2,2,2016-09-17 11:06:29,False,8
600,2016-09-07 05:05:23,b8b08c1e-846d-4582-b437-57633aa3e627,3,1,2016-09-17 11:06:29,False,9
601,2016-09-08 10:10:09,b8b08c1e-846d-4582-b437-57633aa3e627,4,5,2016-09-17 11:06:29,False,14
602,2016-09-11 18:06:50,b8b08c1e-846d-4582-b437-57633aa3e627,5,1,2016-09-17 11:06:29,False,15
603,2016-09-14 01:01:43,b8b08c1e-846d-4582-b437-57633aa3e627,6,1,2016-09-17 11:06:29,False,16
604,2016-09-17 10:10:29,b8b08c1e-846d-4582-b437-57633aa3e627,7,2,2016-09-17 11:06:29,True,18
609,2016-09-03 01:01:36,2943e191-05ab-4e53-b607-7bc27b19d0f3,1,14,2016-09-08 23:58:20,False,14
610,2016-09-06 17:05:32,2943e191-05ab-4e53-b607-7bc27b19d0f3,2,6,2016-09-08 23:58:20,False,20
611,2016-09-08 23:11:20,2943e191-05ab-4e53-b607-7bc27b19d0f3,3,1,2016-09-08 23:58:20,True,21
616,2016-09-03 15:03:35,158ba844-9402-4ce0-88bb-f0b389353740,1,7,2016-09-05 16:57:37,False,7
617,2016-09-05 16:04:37,158ba844-9402-4ce0-88bb-f0b389353740,2,5,2016-09-05 16:57:37,True,12
623,2016-09-02 17:05:26,76d6656c-09a8-4558-ac76-4dddeeccef2a,1,1,2016-09-10 09:23:51,False,1
624,2016-09-06 11:11:50,76d6656c-09a8-4558-ac76-4dddeeccef2a,2,2,2016-09-10 09:23:51,False,3
625,2016-09-10 09:09:51,76d6656c-09a8-4558-ac76-4dddeeccef2a,3,22,2016-09-10 09:23:51,True,25
633,2016-09-04 03:03:05,72c6abda-081d-4cd8-9ed8-c533010495e2,1,1,2016-09-10 22:25:46,False,1
634,2016-09-07 01:01:51,72c6abda-081d-4cd8-9ed8-c533010495e2,2,9,2016-09-10 22:25:46,False,10
635,2016-09-10 22:10:46,72c6abda-081d-4cd8-9ed8-c533010495e2,3,7,2016-09-10 22:25:46,True,17
642,2016-09-02 01:01:44,a55262dc-4327-47d5-b8d0-ae0f6bf2bcec,1,9,2016-09-05 08:34:37,False,9
643,2016-09-05 08:08:37,a55262dc-4327-47d5-b8d0-ae0f6bf2bcec,2,12,2016-09-05 08:34:37,True,21
652,2016-09-03 16:04:48,d32b00ef-f7a8-49a8-a6a5-fbf19e7b40d6,1,1,2016-09-11 08:14:05,False,1
653,2016-09-06 15:03:35,d32b00ef-f7a8-49a8-a6a5-fbf19e7b40d6,2,17,2016-09-11 08:14:05,False,18
654,2016-09-10 05:05:55,d32b00ef-f7a8-49a8-a6a5-fbf19e7b40d6,3,4,2016-09-11 08:14:05,False,22
655,2016-09-11 07:07:05,d32b00ef-f7a8-49a8-a6a5-fbf19e7b40d6,4,2,2016-09-11 08:14:05,True,24
657,2016-09-04 13:01:41,a2b07fba-bb40-4b1e-b554-354fd75fada4,1,23,2016-09-04 13:37:41,True,23
667,2016-09-02 15:03:04,1b91311f-c1cf-4474-a9a3-a6cdfabe3e1d,1,7,2016-09-02 15:10:04,True,7
677,2016-09-04 09:09:48,19a0648b-8631-45a3-98e6-230eb17d0430,1,19,2016-09-04 09:57:48,True,19
687,2016-09-03 02:02:09,a47c228c-f262-4f79-8f80-e3b4c26edb09,1,10,2016-09-11 06:52:15,False,10
688,2016-09-04 22:10:52,a47c228c-f262-4f79-8f80-e3b4c26edb09,2,2,2016-09-11 06:52:15,False,12
689,2016-09-07 08:08:33,a47c228c-f262-4f79-8f80-e3b4c26edb09,3,7,2016-09-11 06:52:15,False,19
690,2016-09-11 06:06:15,a47c228c-f262-4f79-8f80-e3b4c26edb09,4,2,2016-09-11 06:52:15,True,21
694,2016-09-02 18:06:33,2ec4ad65-0013-4834-861e-f85ba5261a4d,1,17,2016-09-04 18:58:29,False,17
695,2016-09-04 18:06:29,2ec4ad65-0013-4834-861e-f85ba5261a4d,2,20,2016-09-04 18:58:29,True,37
699,2016-09-02 04:04:22,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,1,5,2016-09-12 21:06:54,False,5
700,2016-09-03 19:07:27,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,2,3,2016-09-12 21:06:54,False,8
701,2016-09-06 21:09:02,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,3,2,2016-09-12 21:06:54,False,10
702,2016-09-08 10:10:02,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,4,2,2016-09-12 21:06:54,False,12
703,2016-09-10 04:04:44,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,5,5,2016-09-12 21:06:54,False,17
704,2016-09-12 20:08:54,bf8dde91-e8eb-4de4-b054-1ca8a9e684e9,6,6,2016-09-12 21:06:54,True,23
708,2016-09-02 13:01:47,3817412d-f460-49f0-9ded-6d47059b71d0,1,1,2016-09-02 14:00:47,True,1
720,2016-09-02 06:06:52,5383496c-9b4c-4534-982a-ea62f8a9d0ab,1,1,2016-09-09 04:02:55,False,1
721,2016-09-03 12:12:03,5383496c-9b4c-4534-982a-ea62f8a9d0ab,2,3,2016-09-09 04:02:55,False,4
722,2016-09-05 15:03:02,5383496c-9b4c-4534-982a-ea62f8a9d0ab,3,10,2016-09-09 04:02:55,False,14
723,2016-09-09 03:03:55,5383496c-9b4c-4534-982a-ea62f8a9d0ab,4,6,2016-09-09 04:02:55,True,20
730,2016-09-02 23:11:12,1e16beec-b750-4737-a1ac-a5ffd7d5576a,1,18,2016-09-08 04:03:58,False,18
731,2016-09-04 21:09:13,1e16beec-b750-4737-a1ac-a5ffd7d5576a,2,10,2016-09-08 04:03:58,False,28
732,2016-09-06 08:08:03,1e16beec-b750-4737-a1ac-a5ffd7d5576a,3,2,2016-09-08 04:03:58,True,30
738,2016-09-04 09:09:11,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,1,5,2016-09-18 12:37:26,False,5
739,2016-09-07 05:05:22,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,2,1,2016-09-18 12:37:26,False,6
740,2016-09-09 03:03:46,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,3,5,2016-09-18 12:37:26,False,11
741,2016-09-13 03:03:15,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,4,4,2016-09-18 12:37:26,False,15
742,2016-09-14 19:07:38,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,5,1,2016-09-18 12:37:26,False,16
743,2016-09-18 12:12:26,9f94ecef-c391-4054-8f5b-d9ad6a3889f7,6,16,2016-09-18 12:37:26,True,32
745,2016-09-03 07:07:04,20081a8b-ab5e-46b5-83a6-38145a03a4bc,1,2,2016-09-12 05:21:41,False,2
746,2016-09-05 16:04:19,20081a8b-ab5e-46b5-83a6-38145a03a4bc,2,3,2016-09-12 05:21:41,False,5
747,2016-09-08 09:09:44,20081a8b-ab5e-46b5-83a6-38145a03a4bc,3,3,2016-09-12 05:21:41,False,8
748,2016-09-12 05:05:41,20081a8b-ab5e-46b5-83a6-38145a03a4bc,4,15,2016-09-12 05:21:41,True,23
758,2016-09-03 20:08:08,a10e7ab6-43a3-408d-b361-5d27038fda16,1,3,2016-09-05 03:09:00,False,3
759,2016-09-05 02:02:00,a10e7ab6-43a3-408d-b361-5d27038fda16,2,26,2016-09-05 03:09:00,True,29
762,2016-09-03 13:01:59,056c8310-c8b0-4c7d-aa2e-c4c025ca3568,1,6,2016-09-09 23:24:09,False,6
763,2016-09-06 09:09:36,056c8310-c8b0-4c7d-aa2e-c4c025ca3568,2,6,2016-09-09 23:24:09,False,12
764,2016-09-09 23:11:09,056c8310-c8b0-4c7d-aa2e-c4c025ca3568,3,10,2016-09-09 23:24:09,True,22
768,2016-09-04 22:10:50,890254da-5474-4acb-b876-6fe42902b25d,1,2,2016-09-10 18:06:33,False,2
769,2016-09-07 03:03:52,890254da-5474-4acb-b876-6fe42902b25d,2,4,2016-09-10 18:06:33,False,6
770,2016-09-10 17:05:33,890254da-5474-4acb-b876-6fe42902b25d,3,25,2016-09-10 18:06:33,True,31
780,2016-09-03 20:08:27,ddb12b20-b9ae-4a15-a094-61136e724b33,1,2,2016-09-19 08:46:36,False,2
781,2016-09-07 05:05:06,ddb12b20-b9ae-4a15-a094-61136e724b33,2,3,2016-09-19 08:46:36,False,5
782,2016-09-10 11:11:10,ddb12b20-b9ae-4a15-a094-61136e724b33,3,2,2016-09-19 08:46:36,False,7
783,2016-09-13 08:08:04,ddb12b20-b9ae-4a15-a094-61136e724b33,4,6,2016-09-19 08:46:36,False,13
784,2016-09-16 09:09:56,ddb12b20-b9ae-4a15-a094-61136e724b33,5,6,2016-09-19 08:46:36,False,19
785,2016-09-19 08:08:36,ddb12b20-b9ae-4a15-a094-61136e724b33,6,16,2016-09-19 08:46:36,True,35
786,2016-09-03 12:12:45,08802fed-7ebb-491b-bf2a-bc6c86274bdd,1,10,2016-09-04 19:12:38,False,10
787,2016-09-04 18:06:38,08802fed-7ebb-491b-bf2a-bc6c86274bdd,2,20,2016-09-04 19:12:38,True,30
793,2016-09-03 18:06:25,be6d1005-fece-4db9-94d8-e026dc08bea6,1,10,2016-09-09 06:06:55,False,10
794,2016-09-06 04:04:19,be6d1005-fece-4db9-94d8-e026dc08bea6,2,2,2016-09-09 06:06:55,False,12
795,2016-09-09 05:05:55,be6d1005-fece-4db9-94d8-e026dc08bea6,3,17,2016-09-09 06:06:55,True,29
798,2016-09-03 18:06:30,14c9cc60-4f6e-4c51-a062-a5ee3c87a5f2,1,3,2016-09-09 19:00:37,False,3
799,2016-09-05 15:03:26,14c9cc60-4f6e-4c51-a062-a5ee3c87a5f2,2,3,2016-09-09 19:00:37,False,6
800,2016-09-08 12:12:07,14c9cc60-4f6e-4c51-a062-a5ee3c87a5f2,3,1,2016-09-09 19:00:37,False,7
801,2016-09-09 18:06:37,14c9cc60-4f6e-4c51-a062-a5ee3c87a5f2,4,9,2016-09-09 19:00:37,True,16
807,2016-09-04 20:08:43,6470f9fe-af79-4a8d-87bb-8637b70844df,1,11,2016-09-04 20:53:43,True,11
817,2016-09-04 06:06:16,9ad5f583-0f02-4bba-b72a-14209c127833,1,25,2016-09-04 06:52:16,True,25
820,2016-09-03 17:05:18,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,1,4,2016-09-15 10:20:59,False,4
821,2016-09-06 02:02:32,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,2,5,2016-09-15 10:20:59,False,9
822,2016-09-07 04:04:07,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,3,3,2016-09-15 10:20:59,False,12
823,2016-09-10 11:11:22,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,4,9,2016-09-15 10:20:59,False,21
824,2016-09-12 12:12:40,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,5,5,2016-09-15 10:20:59,False,26
825,2016-09-15 10:10:59,dcd2efc8-921f-4514-9cf2-5bdb6f35b3f0,6,6,2016-09-15 10:20:59,True,32
829,2016-09-03 19:07:08,725d0cc6-3e18-4baa-a6ce-a112ccc36774,1,4,2016-09-14 23:30:13,False,4
830,2016-09-06 11:11:01,725d0cc6-3e18-4baa-a6ce-a112ccc36774,2,8,2016-09-14 23:30:13,False,12
831,2016-09-09 13:01:00,725d0cc6-3e18-4baa-a6ce-a112ccc36774,3,4,2016-09-14 23:30:13,False,16
832,2016-09-12 07:07:09,725d0cc6-3e18-4baa-a6ce-a112ccc36774,4,3,2016-09-14 23:30:13,False,19
833,2016-09-14 23:11:13,725d0cc6-3e18-4baa-a6ce-a112ccc36774,5,1,2016-09-14 23:30:13,True,20
840,2016-09-03 08:08:23,9f188410-1102-4cff-a160-558f2ccb185d,1,2,2016-09-09 06:35:07,False,2
841,2016-09-05 11:11:51,9f188410-1102-4cff-a160-558f2ccb185d,2,5,2016-09-09 06:35:07,False,7
842,2016-09-09 06:06:07,9f188410-1102-4cff-a160-558f2ccb185d,3,7,2016-09-09 06:35:07,True,14
850,2016-09-02 09:09:40,ba752436-b72d-4cd5-a0f7-0a430e3616ff,1,2,2016-09-03 20:26:40,False,2
851,2016-09-03 20:08:40,ba752436-b72d-4cd5-a0f7-0a430e3616ff,2,18,2016-09-03 20:26:40,True,20
853,2016-09-04 18:06:30,6adc0dc3-654b-40c7-af79-aa021484515d,1,11,2016-09-07 12:44:38,False,11
854,2016-09-07 12:12:38,6adc0dc3-654b-40c7-af79-aa021484515d,2,12,2016-09-07 12:44:38,True,23
863,2016-09-02 01:01:00,f2cba2be-501c-4353-a662-966976be24a2,1,5,2016-09-05 14:54:02,False,5
864,2016-09-04 10:10:32,f2cba2be-501c-4353-a662-966976be24a2,2,8,2016-09-05 14:54:02,False,13
865,2016-09-05 14:02:02,f2cba2be-501c-4353-a662-966976be24a2,3,3,2016-09-05 14:54:02,True,16
869,2016-09-02 03:03:09,6e0de162-37fc-4763-b1e5-520e600dbcb8,1,1,2016-09-10 17:46:29,False,1
870,2016-09-06 03:03:34,6e0de162-37fc-4763-b1e5-520e600dbcb8,2,5,2016-09-10 17:46:29,False,6
871,2016-09-08 03:03:09,6e0de162-37fc-4763-b1e5-520e600dbcb8,3,6,2016-09-10 17:46:29,False,12
872,2016-09-10 17:05:29,6e0de162-37fc-4763-b1e5-520e600dbcb8,4,6,2016-09-10 17:46:29,True,18
876,2016-09-03 05:05:46,6459296b-e815-417b-aaf0-efb66648ccc3,1,7,2016-09-10 15:57:55,False,7
877,2016-09-06 16:04:32,6459296b-e815-417b-aaf0-efb66648ccc3,2,4,2016-09-10 15:57:55,False,11
878,2016-09-10 15:03:55,6459296b-e815-417b-aaf0-efb66648ccc3,3,11,2016-09-10 15:57:55,True,22
883,2016-09-04 17:05:06,2af670b2-8139-43c4-93e4-b271aa37d2e5,1,7,2016-09-14 14:35:35,False,7
884,2016-09-07 22:10:18,2af670b2-8139-43c4-93e4-b271aa37d2e5,2,2,2016-09-14 14:35:35,False,9
885,2016-09-11 13:01:44,2af670b2-8139-43c4-93e4-b271aa37d2e5,3,12,2016-09-14 14:35:35,False,21
886,2016-09-14 14:02:35,2af670b2-8139-43c4-93e4-b271aa37d2e5,4,2,2016-09-14 14:35:35,True,23
887,2016-09-04 06:06:41,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,1,1,2016-09-17 19:02:30,False,1
888,2016-09-07 13:01:30,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,2,2,2016-09-17 19:02:30,False,3
889,2016-09-10 11:11:49,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,3,2,2016-09-17 19:02:30,False,5
890,2016-09-12 11:11:15,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,4,8,2016-09-17 19:02:30,False,13
891,2016-09-16 08:08:39,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,5,6,2016-09-17 19:02:30,False,19
892,2016-09-17 18:06:30,f67b6edf-4a3d-41d7-b2ce-75014708cdcf,6,8,2016-09-17 19:02:30,True,27
896,2016-09-02 18:06:48,5e35ea83-94da-4335-855c-dd9c32b66d5e,1,2,2016-09-11 10:55:09,False,2
897,2016-09-05 18:06:38,5e35ea83-94da-4335-855c-dd9c32b66d5e,2,4,2016-09-11 10:55:09,False,6
898,2016-09-08 09:09:22,5e35ea83-94da-4335-855c-dd9c32b66d5e,3,3,2016-09-11 10:55:09,False,9
899,2016-09-11 10:10:09,5e35ea83-94da-4335-855c-dd9c32b66d5e,4,8,2016-09-11 10:55:09,True,17
903,2016-09-03 12:12:40,aaef2ec9-e894-459e-9e0e-dc2bc1303c1e,1,7,2016-09-09 14:04:19,False,7
904,2016-09-04 23:11:21,aaef2ec9-e894-459e-9e0e-dc2bc1303c1e,2,10,2016-09-09 14:04:19,False,17
905,2016-09-07 21:09:40,aaef2ec9-e894-459e-9e0e-dc2bc1303c1e,3,7,2016-09-09 14:04:19,False,24
906,2016-09-09 13:01:19,aaef2ec9-e894-459e-9e0e-dc2bc1303c1e,4,4,2016-09-09 14:04:19,True,28
913,2016-09-04 23:11:08,0e2b3668-7959-43db-9f7f-d01bb3ee0006,1,1,2016-09-09 02:55:47,False,1
914,2016-09-07 10:10:02,0e2b3668-7959-43db-9f7f-d01bb3ee0006,2,15,2016-09-09 02:55:47,False,16
915,2016-09-09 02:02:47,0e2b3668-7959-43db-9f7f-d01bb3ee0006,3,6,2016-09-09 02:55:47,True,22
920,2016-09-03 04:04:48,8f5d9d2a-4557-4541-a0bd-d6adc22a95f2,1,15,2016-09-04 12:18:49,False,15
921,2016-09-04 12:12:49,8f5d9d2a-4557-4541-a0bd-d6adc22a95f2,2,6,2016-09-04 12:18:49,True,21
922,2016-09-04 17:05:08,de97c929-9a4d-4b4f-86fb-75c1915f09ab,1,9,2016-09-06 13:59:57,False,9
923,2016-09-06 13:01:57,de97c929-9a4d-4b4f-86fb-75c1915f09ab,2,14,2016-09-06 13:59:57,True,23
927,2016-09-02 06:06:34,9fa0fb6c-0fa7-4e0c-a6d5-fee598446817,1,5,2016-09-13 02:02:07,False,5
928,2016-09-05 15:03:31,9fa0fb6c-0fa7-4e0c-a6d5-fee598446817,2,1,2016-09-13 02:02:07,False,6
929,2016-09-07 23:11:30,9fa0fb6c-0fa7-4e0c-a6d5-fee598446817,3,5,2016-09-13 02:02:07,False,11
930,2016-09-10 11:11:23,9fa0fb6c-0fa7-4e0c-a6d5-fee598446817,4,5,2016-09-13 02:02:07,False,16
931,2016-09-13 01:01:07,9fa0fb6c-0fa7-4e0c-a6d5-fee598446817,5,1,2016-09-13 02:02:07,True,17
932,2016-09-03 07:07:36,72ae1931-4c16-4b51-aa48-17053a67bd94,1,2,2016-09-11 00:04:14,False,2
933,2016-09-05 08:08:16,72ae1931-4c16-4b51-aa48-17053a67bd94,2,1,2016-09-11 00:04:14,False,3
934,2016-09-08 13:01:43,72ae1931-4c16-4b51-aa48-17053a67bd94,3,5,2016-09-11 00:04:14,False,8
935,2016-09-10 23:11:14,72ae1931-4c16-4b51-aa48-17053a67bd94,4,11,2016-09-11 00:04:14,True,19
937,2016-09-03 21:09:28,8d5e364f-bdb2-4eb4-8a13-921a32466c14,1,1,2016-09-17 01:28:50,False,1
938,2016-09-07 05:05:44,8d5e364f-bdb2-4eb4-8a13-921a32466c14,2,1,2016-09-17 01:28:50,False,2
939,2016-09-09 20:08:33,8d5e364f-bdb2-4eb4-8a13-921a32466c14,3,5,2016-09-17 01:28:50,False,7
940,2016-09-13 13:01:43,8d5e364f-bdb2-4eb4-8a13-921a32466c14,4,1,2016-09-17 01:28:50,False,8
941,2016-09-14 21:09:57,8d5e364f-bdb2-4eb4-8a13-921a32466c14,5,3,2016-09-17 01:28:50,False,11
942,2016-09-17 01:01:50,8d5e364f-bdb2-4eb4-8a13-921a32466c14,6,14,2016-09-17 01:28:50,True,25
950,2016-09-04 19:07:05,8e553733-1cb7-47ae-ac7a-5cdf305c9a9e,1,8,2016-09-13 13:12:59,False,8
951,2016-09-06 13:01:57,8e553733-1cb7-47ae-ac7a-5cdf305c9a9e,2,6,2016-09-13 13:12:59,False,14
952,2016-09-10 02:02:32,8e553733-1cb7-47ae-ac7a-5cdf305c9a9e,3,2,2016-09-13 13:12:59,False,16
953,2016-09-13 13:01:59,8e553733-1cb7-47ae-ac7a-5cdf305c9a9e,4,4,2016-09-13 13:12:59,True,20
965,2016-09-02 23:11:40,d28cf0bc-2108-4479-9c60-d0606a08352e,1,9,2016-09-08 22:58:41,False,9
966,2016-09-04 09:09:09,d28cf0bc-2108-4479-9c60-d0606a08352e,2,1,2016-09-08 22:58:41,False,10
967,2016-09-05 18:06:26,d28cf0bc-2108-4479-9c60-d0606a08352e,3,16,2016-09-08 22:58:41,False,26
968,2016-09-08 22:10:41,d28cf0bc-2108-4479-9c60-d0606a08352e,4,2,2016-09-08 22:58:41,True,28
973,2016-09-02 22:10:25,8e8c11d2-86c6-4e74-86f9-e16417288e52,1,1,2016-09-09 06:15:58,False,1
974,2016-09-04 05:05:14,8e8c11d2-86c6-4e74-86f9-e16417288e52,2,10,2016-09-09 06:15:58,False,11
975,2016-09-07 14:02:59,8e8c11d2-86c6-4e74-86f9-e16417288e52,3,4,2016-09-09 06:15:58,False,15
976,2016-09-09 05:05:58,8e8c11d2-86c6-4e74-86f9-e16417288e52,4,1,2016-09-09 06:15:58,True,16
983,2016-09-02 18:06:25,90c6c9d4-37bf-4eff-b0a5-414c5a2ba23d,1,12,2016-09-02 18:34:25,True,12
987,2016-09-02 18:06:39,a14b71b4-bc76-47af-a905-d6522dc655d5,1,6,2016-09-10 15:31:52,False,6
988,2016-09-06 17:05:43,a14b71b4-bc76-47af-a905-d6522dc655d5,2,10,2016-09-10 15:31:52,False,16
989,2016-09-07 19:07:53,a14b71b4-bc76-47af-a905-d6522dc655d5,3,1,2016-09-10 15:31:52,False,17
990,2016-09-10 15:03:52,a14b71b4-bc76-47af-a905-d6522dc655d5,4,9,2016-09-10 15:31:52,True,26
991,2016-09-02 14:02:58,19ca6d49-b431-48c8-b4f9-78278997741e,1,10,2016-09-09 07:43:18,False,10
992,2016-09-06 12:12:33,19ca6d49-b431-48c8-b4f9-78278997741e,2,7,2016-09-09 07:43:18,False,17
993,2016-09-09 07:07:18,19ca6d49-b431-48c8-b4f9-78278997741e,3,6,2016-09-09 07:43:18,True,23
995,2016-09-02 12:12:17,316541df-bbe0-4fc9-9e10-ea52c889644d,1,4,2016-09-22 07:53:25,False,4
996,2016-09-06 09:09:54,316541df-bbe0-4fc9-9e10-ea52c889644d,2,2,2016-09-22 07:53:25,False,6
997,2016-09-08 18:06:21,316541df-bbe0-4fc9-9e10-ea52c889644d,3,1,2016-09-22 07:53:25,False,7
998,2016-09-12 16:04:57,316541df-bbe0-4fc9-9e10-ea52c889644d,4,7,2016-09-22 07:53:25,False,14
999,2016-09-16 06:06:23,316541df-bbe0-4fc9-9e10-ea52c889644d,5,3,2016-09-22 07:53:25,False,17
1000,2016-09-19 14:02:23,316541df-bbe0-4fc9-9e10-ea52c889644d,6,6,2016-09-22 07:53:25,False,23
1001,2016-09-22 07:07:25,316541df-bbe0-4fc9-9e10-ea52c889644d,7,4,2016-09-22 07:53:25,True,27
1002,2016-09-04 16:04:01,e73000af-d654-49ac-bddd-cbab1118bdfc,1,1,2016-09-07 09:19:18,False,1
1003,2016-09-07 09:09:18,e73000af-d654-49ac-bddd-cbab1118bdfc,2,24,2016-09-07 09:19:18,True,25
1011,2016-09-04 09:09:58,96dd8f53-8822-480f-9d72-821751d65e4a,1,15,2016-09-11 20:26:15,False,15
1012,2016-09-06 09:09:48,96dd8f53-8822-480f-9d72-821751d65e4a,2,2,2016-09-11 20:26:15,False,17
1013,2016-09-08 01:01:05,96dd8f53-8822-480f-9d72-821751d65e4a,3,3,2016-09-11 20:26:15,False,20
1014,2016-09-11 20:08:15,96dd8f53-8822-480f-9d72-821751d65e4a,4,2,2016-09-11 20:26:15,True,22
1018,2016-09-02 03:03:08,e4110c4f-bec4-4819-b737-c18bdb4d44c8,1,1,2016-09-12 20:26:08,False,1
1019,2016-09-05 08:08:56,e4110c4f-bec4-4819-b737-c18bdb4d44c8,2,3,2016-09-12 20:26:08,False,4
