,datetime_session,user_id,session_number,pageviews,datetime_first_engagement
245,2016-09-10 20:08:34,1825a0c2-d2f8-41cb-b44f-2de8a92fa96f,4,1,
246,2016-09-13 08:08:38,1825a0c2-d2f8-41cb-b44f-2de8a92fa96f,5,4,
247,2016-09-03 19:07:26,430957aa-ff53-46d8-9b3a-f4376ca7cc25,1,2,2016-09-07 09:47:48
248,2016-09-05 05:05:36,430957aa-ff53-46d8-9b3a-f4376ca7cc25,2,5,2016-09-07 09:47:48
249,2016-09-06 08:08:21,430957aa-ff53-46d8-9b3a-f4376ca7cc25,3,8,2016-09-07 09:47:48
250,2016-09-07 09:09:48,430957aa-ff53-46d8-9b3a-f4376ca7cc25,4,1,2016-09-07 09:47:48
251,2016-09-10 09:09:41,430957aa-ff53-46d8-9b3a-f4376ca7cc25,5,3,2016-09-07 09:47:48
252,2016-09-11 17:05:06,430957aa-ff53-46d8-9b3a-f4376ca7cc25,6,12,2016-09-07 09:47:48
253,2016-09-04 00:12:03,250d1f91-9c2d-424e-aa15-58987831a10a,1,9,2016-09-09 11:38:38
254,2016-09-07 02:02:45,250d1f91-9c2d-424e-aa15-58987831a10a,2,1,2016-09-09 11:38:38
255,2016-09-09 11:11:38,250d1f91-9c2d-424e-aa15-58987831a10a,3,2,2016-09-09 11:38:38
256,2016-09-03 05:05:09,c597484f-a730-4802-8d35-d7e2c9d65f88,1,9,2016-09-06 21:05:34
257,2016-09-06 20:08:34,c597484f-a730-4802-8d35-d7e2c9d65f88,2,20,2016-09-06 21:05:34
258,2016-09-08 21:09:01,c597484f-a730-4802-8d35-d7e2c9d65f88,3,17,2016-09-06 21:05:34
259,2016-09-12 03:03:27,c597484f-a730-4802-8d35-d7e2c9d65f88,4,15,2016-09-06 21:05:34
260,2016-09-14 15:03:18,c597484f-a730-4802-8d35-d7e2c9d65f88,5,29,2016-09-06 21:05:34
261,2016-09-02 11:11:03,3b737788-bbec-4d2a-ba7d-1922f96e7ea4,1,2,
262,2016-09-02 05:05:48,a88cd412-b0b0-4cab-9d59-37b0452a073f,1,5,2016-09-12 03:47:27
263,2016-09-05 15:03:14,a88cd412-b0b0-4cab-9d59-37b0452a073f,2,1,2016-09-12 03:47:27
264,2016-09-08 20:08:07,a88cd412-b0b0-4cab-9d59-37b0452a073f,3,7,2016-09-12 03:47:27
265,2016-09-12 03:03:27,a88cd412-b0b0-4cab-9d59-37b0452a073f,4,3,2016-09-12 03:47:27
266,2016-09-14 16:04:26,a88cd412-b0b0-4cab-9d59-37b0452a073f,5,1,2016-09-12 03:47:27
267,2016-09-16 19:07:12,a88cd412-b0b0-4cab-9d59-37b0452a073f,6,11,2016-09-12 03:47:27
268,2016-09-20 05:05:13,a88cd412-b0b0-4cab-9d59-37b0452a073f,7,10,2016-09-12 03:47:27
269,2016-09-24 00:12:18,a88cd412-b0b0-4cab-9d59-37b0452a073f,8,4,2016-09-12 03:47:27
270,2016-09-26 05:05:18,a88cd412-b0b0-4cab-9d59-37b0452a073f,9,2,2016-09-12 03:47:27
271,2016-09-29 21:09:41,a88cd412-b0b0-4cab-9d59-37b0452a073f,10,7,2016-09-12 03:47:27
272,2016-09-04 06:06:58,bc3b72a6-d781-4490-88cf-79be1d252110,1,4,
273,2016-09-07 21:09:39,bc3b72a6-d781-4490-88cf-79be1d252110,2,4,
274,2016-09-09 23:11:16,bc3b72a6-d781-4490-88cf-79be1d252110,3,3,
275,2016-09-11 17:05:48,bc3b72a6-d781-4490-88cf-79be1d252110,4,2,
276,2016-09-04 16:04:14,bd847173-d71d-4659-8013-e17c8c9013b3,1,2,2016-09-19 12:56:05
277,2016-09-07 04:04:09,bd847173-d71d-4659-8013-e17c8c9013b3,2,2,2016-09-19 12:56:05
278,2016-09-09 17:05:29,bd847173-d71d-4659-8013-e17c8c9013b3,3,2,2016-09-19 12:56:05
279,2016-09-12 14:02:55,bd847173-d71d-4659-8013-e17c8c9013b3,4,1,2016-09-19 12:56:05
280,2016-09-13 18:06:21,bd847173-d71d-4659-8013-e17c8c9013b3,5,6,2016-09-19 12:56:05
281,2016-09-16 20:08:59,bd847173-d71d-4659-8013-e17c8c9013b3,6,5,2016-09-19 12:56:05
282,2016-09-19 12:12:05,bd847173-d71d-4659-8013-e17c8c9013b3,7,8,2016-09-19 12:56:05
283,2016-09-22 10:10:37,bd847173-d71d-4659-8013-e17c8c9013b3,8,7,2016-09-19 12:56:05
284,2016-09-26 02:02:35,bd847173-d71d-4659-8013-e17c8c9013b3,9,7,2016-09-19 12:56:05
285,2016-09-03 02:02:42,8a78df8e-be81-4a58-a38d-7109c6ca1488,1,2,2016-09-09 06:53:50
286,2016-09-05 02:02:00,8a78df8e-be81-4a58-a38d-7109c6ca1488,2,8,2016-09-09 06:53:50
287,2016-09-08 03:03:00,8a78df8e-be81-4a58-a38d-7109c6ca1488,3,4,2016-09-09 06:53:50
288,2016-09-09 06:06:50,8a78df8e-be81-4a58-a38d-7109c6ca1488,4,2,2016-09-09 06:53:50
289,2016-09-10 15:03:28,8a78df8e-be81-4a58-a38d-7109c6ca1488,5,6,2016-09-09 06:53:50
290,2016-09-11 23:11:22,8a78df8e-be81-4a58-a38d-7109c6ca1488,6,5,2016-09-09 06:53:50
291,2016-09-03 03:03:01,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,1,20,2016-09-03 03:22:01
292,2016-09-07 03:03:28,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,2,9,2016-09-03 03:22:01
293,2016-09-10 23:11:13,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,3,6,2016-09-03 03:22:01
294,2016-09-12 03:03:53,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,4,7,2016-09-03 03:22:01
295,2016-09-15 01:01:24,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,5,3,2016-09-03 03:22:01
296,2016-09-17 19:07:14,205a8b46-e533-48c7-81ab-0bf3bd73b3ca,6,4,2016-09-03 03:22:01
297,2016-09-05 00:12:52,d004cf1e-c542-4167-ba19-48d755ecb4ea,1,14,2016-09-12 04:54:53
298,2016-09-08 09:09:05,d004cf1e-c542-4167-ba19-48d755ecb4ea,2,2,2016-09-12 04:54:53
299,2016-09-10 02:02:14,d004cf1e-c542-4167-ba19-48d755ecb4ea,3,1,2016-09-12 04:54:53
300,2016-09-12 04:04:53,d004cf1e-c542-4167-ba19-48d755ecb4ea,4,13,2016-09-12 04:54:53
301,2016-09-16 01:01:18,d004cf1e-c542-4167-ba19-48d755ecb4ea,5,4,2016-09-12 04:54:53
302,2016-09-17 18:06:53,d004cf1e-c542-4167-ba19-48d755ecb4ea,6,3,2016-09-12 04:54:53
303,2016-09-20 08:08:03,d004cf1e-c542-4167-ba19-48d755ecb4ea,7,10,2016-09-12 04:54:53
304,2016-09-24 06:06:15,d004cf1e-c542-4167-ba19-48d755ecb4ea,8,12,2016-09-12 04:54:53
305,2016-09-04 22:10:46,d9c0ba60-d831-47c4-aec1-2781f5494075,1,1,2016-09-10 10:15:47
306,2016-09-06 13:01:19,d9c0ba60-d831-47c4-aec1-2781f5494075,2,9,2016-09-10 10:15:47
307,2016-09-10 10:10:47,d9c0ba60-d831-47c4-aec1-2781f5494075,3,1,2016-09-10 10:15:47
308,2016-09-13 05:05:04,d9c0ba60-d831-47c4-aec1-2781f5494075,4,1,2016-09-10 10:15:47
309,2016-09-02 04:04:27,9279cce5-ab9f-48fe-affb-53c857d68e60,1,4,
310,2016-09-06 01:01:18,9279cce5-ab9f-48fe-affb-53c857d68e60,2,2,
311,2016-09-09 04:04:58,9279cce5-ab9f-48fe-affb-53c857d68e60,3,1,
312,2016-09-02 22:10:59,3c72745a-9a47-4ab6-9e94-82cf3e16893f,1,4,2016-09-09 14:23:46
313,2016-09-05 03:03:36,3c72745a-9a47-4ab6-9e94-82cf3e16893f,2,1,2016-09-09 14:23:46
314,2016-09-06 05:05:28,3c72745a-9a47-4ab6-9e94-82cf3e16893f,3,3,2016-09-09 14:23:46
315,2016-09-09 14:02:46,3c72745a-9a47-4ab6-9e94-82cf3e16893f,4,25,2016-09-09 14:23:46
316,2016-09-11 23:11:14,3c72745a-9a47-4ab6-9e94-82cf3e16893f,5,2,2016-09-09 14:23:46
317,2016-09-14 22:10:00,3c72745a-9a47-4ab6-9e94-82cf3e16893f,6,5,2016-09-09 14:23:46
318,2016-09-17 06:06:52,3c72745a-9a47-4ab6-9e94-82cf3e16893f,7,10,2016-09-09 14:23:46
319,2016-09-04 14:02:32,8e713503-8f76-42d7-9b66-3903048d25a1,1,1,
320,2016-09-06 13:01:21,8e713503-8f76-42d7-9b66-3903048d25a1,2,6,
321,2016-09-07 16:04:13,8e713503-8f76-42d7-9b66-3903048d25a1,3,1,
322,2016-09-11 15:03:37,8e713503-8f76-42d7-9b66-3903048d25a1,4,2,
323,2016-09-02 13:01:50,3433dd02-09dc-463d-a3bf-858f22b503c2,1,8,
324,2016-09-04 16:04:45,3433dd02-09dc-463d-a3bf-858f22b503c2,2,7,
325,2016-09-02 10:10:52,a4df6f5f-bce6-4130-a953-2b7b3e23f455,1,12,
326,2016-09-04 22:10:40,965449cd-cc2c-4dc6-9d33-43036ec6e9be,1,2,2016-09-13 13:13:41
327,2016-09-07 22:10:04,965449cd-cc2c-4dc6-9d33-43036ec6e9be,2,12,2016-09-13 13:13:41
328,2016-09-11 03:03:21,965449cd-cc2c-4dc6-9d33-43036ec6e9be,3,1,2016-09-13 13:13:41
329,2016-09-13 12:12:41,965449cd-cc2c-4dc6-9d33-43036ec6e9be,4,1,2016-09-13 13:13:41
330,2016-09-17 04:04:11,965449cd-cc2c-4dc6-9d33-43036ec6e9be,5,2,2016-09-13 13:13:41
331,2016-09-20 21:09:57,965449cd-cc2c-4dc6-9d33-43036ec6e9be,6,13,2016-09-13 13:13:41
332,2016-09-23 05:05:03,965449cd-cc2c-4dc6-9d33-43036ec6e9be,7,5,2016-09-13 13:13:41
333,2016-09-27 03:03:09,965449cd-cc2c-4dc6-9d33-43036ec6e9be,8,2,2016-09-13 13:13:41
334,2016-09-30 02:02:09,965449cd-cc2c-4dc6-9d33-43036ec6e9be,9,15,2016-09-13 13:13:41
335,2016-10-01 08:08:37,965449cd-cc2c-4dc6-9d33-43036ec6e9be,10,13,2016-09-13 13:13:41
336,2016-09-04 01:01:28,cc979136-023f-40e4-a816-09bce3175167,1,2,2016-09-07 05:05:01
337,2016-09-07 05:05:01,cc979136-023f-40e4-a816-09bce3175167,2,15,2016-09-07 05:05:01
338,2016-09-09 09:09:11,cc979136-023f-40e4-a816-09bce3175167,3,2,2016-09-07 05:05:01
339,2016-09-11 03:03:04,cc979136-023f-40e4-a816-09bce3175167,4,1,2016-09-07 05:05:01
340,2016-09-13 22:10:28,cc979136-023f-40e4-a816-09bce3175167,5,11,2016-09-07 05:05:01
341,2016-09-17 14:02:50,cc979136-023f-40e4-a816-09bce3175167,6,6,2016-09-07 05:05:01
342,2016-09-18 20:08:36,cc979136-023f-40e4-a816-09bce3175167,7,1,2016-09-07 05:05:01
343,2016-09-19 22:10:27,cc979136-023f-40e4-a816-09bce3175167,8,3,2016-09-07 05:05:01
344,2016-09-02 05:05:41,a93c280e-5fb6-4412-9e5c-8075db3bd622,1,11,
345,2016-09-02 15:03:40,27b5510c-36f3-44e2-ac40-eaf952723f5f,1,11,2016-09-02 15:25:40
346,2016-09-06 01:01:39,27b5510c-36f3-44e2-ac40-eaf952723f5f,2,21,2016-09-02 15:25:40
347,2016-09-03 21:09:06,74d64c0c-7d11-4233-bac2-76f9b9a28333,1,1,2016-09-20 09:01:50
348,2016-09-07 00:12:58,74d64c0c-7d11-4233-bac2-76f9b9a28333,2,1,2016-09-20 09:01:50
349,2016-09-08 05:05:56,74d64c0c-7d11-4233-bac2-76f9b9a28333,3,4,2016-09-20 09:01:50
350,2016-09-11 09:09:45,74d64c0c-7d11-4233-bac2-76f9b9a28333,4,3,2016-09-20 09:01:50
351,2016-09-13 00:12:33,74d64c0c-7d11-4233-bac2-76f9b9a28333,5,1,2016-09-20 09:01:50
352,2016-09-16 01:01:04,74d64c0c-7d11-4233-bac2-76f9b9a28333,6,8,2016-09-20 09:01:50
353,2016-09-17 11:11:21,74d64c0c-7d11-4233-bac2-76f9b9a28333,7,5,2016-09-20 09:01:50
354,2016-09-20 08:08:50,74d64c0c-7d11-4233-bac2-76f9b9a28333,8,1,2016-09-20 09:01:50
355,2016-09-22 06:06:36,74d64c0c-7d11-4233-bac2-76f9b9a28333,9,1,2016-09-20 09:01:50
356,2016-09-02 03:03:47,9697b1d2-f3d8-41ac-8167-b27c5a91d456,1,2,2016-09-09 10:03:06
357,2016-09-03 05:05:24,9697b1d2-f3d8-41ac-8167-b27c5a91d456,2,2,2016-09-09 10:03:06
358,2016-09-07 04:04:11,9697b1d2-f3d8-41ac-8167-b27c5a91d456,3,2,2016-09-09 10:03:06
359,2016-09-09 09:09:06,9697b1d2-f3d8-41ac-8167-b27c5a91d456,4,18,2016-09-09 10:03:06
360,2016-09-10 22:10:49,9697b1d2-f3d8-41ac-8167-b27c5a91d456,5,1,2016-09-09 10:03:06
361,2016-09-04 05:05:49,9001102c-671f-45a9-bed2-59607ec5c1c8,1,4,2016-09-08 20:05:55
362,2016-09-06 11:11:25,9001102c-671f-45a9-bed2-59607ec5c1c8,2,7,2016-09-08 20:05:55
363,2016-09-08 19:07:55,9001102c-671f-45a9-bed2-59607ec5c1c8,3,16,2016-09-08 20:05:55
364,2016-09-10 22:10:23,9001102c-671f-45a9-bed2-59607ec5c1c8,4,2,2016-09-08 20:05:55
365,2016-09-14 02:02:44,9001102c-671f-45a9-bed2-59607ec5c1c8,5,5,2016-09-08 20:05:55
366,2016-09-03 10:10:05,efdb8162-b596-4149-a69f-7573bf76d653,1,6,
367,2016-09-06 15:03:45,efdb8162-b596-4149-a69f-7573bf76d653,2,1,
368,2016-09-02 08:08:59,4ddea7d2-cd21-4d13-8f7f-8101818138c3,1,1,2016-09-11 20:00:08
369,2016-09-05 15:03:54,4ddea7d2-cd21-4d13-8f7f-8101818138c3,2,1,2016-09-11 20:00:08
370,2016-09-09 08:08:53,4ddea7d2-cd21-4d13-8f7f-8101818138c3,3,4,2016-09-11 20:00:08
371,2016-09-10 12:12:32,4ddea7d2-cd21-4d13-8f7f-8101818138c3,4,10,2016-09-11 20:00:08
372,2016-09-11 19:07:08,4ddea7d2-cd21-4d13-8f7f-8101818138c3,5,6,2016-09-11 20:00:08
373,2016-09-13 22:10:26,4ddea7d2-cd21-4d13-8f7f-8101818138c3,6,1,2016-09-11 20:00:08
374,2016-09-15 13:01:42,4ddea7d2-cd21-4d13-8f7f-8101818138c3,7,2,2016-09-11 20:00:08
375,2016-09-18 12:12:38,4ddea7d2-cd21-4d13-8f7f-8101818138c3,8,4,2016-09-11 20:00:08
376,2016-09-03 09:09:24,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,1,5,2016-09-10 21:11:21
377,2016-09-05 05:05:06,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,2,4,2016-09-10 21:11:21
378,2016-09-07 02:02:00,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,3,3,2016-09-10 21:11:21
379,2016-09-10 21:09:21,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,4,22,2016-09-10 21:11:21
380,2016-09-13 14:02:20,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,5,4,2016-09-10 21:11:21
381,2016-09-17 07:07:19,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,6,2,2016-09-10 21:11:21
382,2016-09-18 21:09:21,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,7,3,2016-09-10 21:11:21
383,2016-09-21 10:10:06,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,8,6,2016-09-10 21:11:21
384,2016-09-22 21:09:52,7aecde12-1cf6-4eb0-ae54-a684ec6c3c36,9,7,2016-09-10 21:11:21
385,2016-09-04 23:11:49,edcc08de-fc78-451e-83bf-0d1a20832203,1,4,2016-09-07 08:14:04
386,2016-09-07 07:07:04,edcc08de-fc78-451e-83bf-0d1a20832203,2,15,2016-09-07 08:14:04
387,2016-09-08 14:02:44,edcc08de-fc78-451e-83bf-0d1a20832203,3,7,2016-09-07 08:14:04
388,2016-09-10 12:12:57,edcc08de-fc78-451e-83bf-0d1a20832203,4,2,2016-09-07 08:14:04
389,2016-09-02 10:10:10,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,1,4,2016-09-06 19:26:07
390,2016-09-04 10:10:21,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,2,5,2016-09-06 19:26:07
391,2016-09-06 19:07:07,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,3,5,2016-09-06 19:26:07
392,2016-09-08 06:06:03,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,4,3,2016-09-06 19:26:07
393,2016-09-12 05:05:49,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,5,1,2016-09-06 19:26:07
394,2016-09-14 13:01:55,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,6,8,2016-09-06 19:26:07
395,2016-09-17 08:08:55,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,7,5,2016-09-06 19:26:07
396,2016-09-18 20:08:21,7019e6fb-6fcb-4cf1-9939-eebed188b6ca,8,1,2016-09-06 19:26:07
397,2016-09-02 10:10:17,9842dfc3-d757-4335-9ba1-664fa9f07e6f,1,1,
398,2016-09-06 06:06:17,9842dfc3-d757-4335-9ba1-664fa9f07e6f,2,2,
399,2016-09-08 10:10:51,9842dfc3-d757-4335-9ba1-664fa9f07e6f,3,7,
400,2016-09-09 11:11:21,9842dfc3-d757-4335-9ba1-664fa9f07e6f,4,6,
401,2016-09-12 16:04:02,9842dfc3-d757-4335-9ba1-664fa9f07e6f,5,1,
402,2016-09-13 22:10:03,9842dfc3-d757-4335-9ba1-664fa9f07e6f,6,3,
403,2016-09-04 15:03:32,0fca2a78-59ff-4451-bedf-fa19a223b7f6,1,1,2016-09-13 18:50:45
404,2016-09-06 23:11:01,0fca2a78-59ff-4451-bedf-fa19a223b7f6,2,6,2016-09-13 18:50:45
405,2016-09-10 23:11:26,0fca2a78-59ff-4451-bedf-fa19a223b7f6,3,2,2016-09-13 18:50:45
406,2016-09-13 18:06:45,0fca2a78-59ff-4451-bedf-fa19a223b7f6,4,3,2016-09-13 18:50:45
407,2016-09-04 00:12:18,97ea7c19-656b-47a9-a004-0c8b115ca5bd,1,12,2016-09-04 01:09:18
408,2016-09-07 02:02:32,97ea7c19-656b-47a9-a004-0c8b115ca5bd,2,1,2016-09-04 01:09:18
409,2016-09-03 16:04:32,3e04497d-fdf4-4f14-85d5-9583c5c02559,1,8,2016-09-03 16:35:32
410,2016-09-05 20:08:29,3e04497d-fdf4-4f14-85d5-9583c5c02559,2,1,2016-09-03 16:35:32
411,2016-09-08 06:06:22,3e04497d-fdf4-4f14-85d5-9583c5c02559,3,15,2016-09-03 16:35:32
412,2016-09-09 09:09:49,3e04497d-fdf4-4f14-85d5-9583c5c02559,4,10,2016-09-03 16:35:32
413,2016-09-11 01:01:36,3e04497d-fdf4-4f14-85d5-9583c5c02559,5,5,2016-09-03 16:35:32
414,2016-09-12 03:03:07,3e04497d-fdf4-4f14-85d5-9583c5c02559,6,1,2016-09-03 16:35:32
415,2016-09-13 13:01:21,3e04497d-fdf4-4f14-85d5-9583c5c02559,7,3,2016-09-03 16:35:32
416,2016-09-16 07:07:12,3e04497d-fdf4-4f14-85d5-9583c5c02559,8,4,2016-09-03 16:35:32
417,2016-09-20 03:03:31,3e04497d-fdf4-4f14-85d5-9583c5c02559,9,6,2016-09-03 16:35:32
418,2016-09-03 05:05:59,4a419733-7964-4a5a-aed4-4b3d07e1e60c,1,6,2016-09-12 13:23:59
419,2016-09-06 23:11:42,4a419733-7964-4a5a-aed4-4b3d07e1e60c,2,1,2016-09-12 13:23:59
420,2016-09-08 13:01:05,4a419733-7964-4a5a-aed4-4b3d07e1e60c,3,2,2016-09-12 13:23:59
421,2016-09-12 13:01:59,4a419733-7964-4a5a-aed4-4b3d07e1e60c,4,22,2016-09-12 13:23:59
422,2016-09-14 23:11:43,4a419733-7964-4a5a-aed4-4b3d07e1e60c,5,1,2016-09-12 13:23:59
423,2016-09-03 19:07:03,ab922c0c-be41-4882-9389-0cc3aec52986,1,4,2016-09-11 14:07:56
424,2016-09-07 13:01:16,ab922c0c-be41-4882-9389-0cc3aec52986,2,4,2016-09-11 14:07:56
425,2016-09-09 00:12:46,ab922c0c-be41-4882-9389-0cc3aec52986,3,2,2016-09-11 14:07:56
426,2016-09-11 14:02:56,ab922c0c-be41-4882-9389-0cc3aec52986,4,1,2016-09-11 14:07:56
427,2016-09-15 09:09:08,ab922c0c-be41-4882-9389-0cc3aec52986,5,3,2016-09-11 14:07:56
428,2016-09-02 23:11:16,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,1,20,2016-09-06 13:18:26
429,2016-09-06 12:12:26,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,2,3,2016-09-06 13:18:26
430,2016-09-07 19:07:00,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,3,13,2016-09-06 13:18:26
431,2016-09-09 07:07:14,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,4,9,2016-09-06 13:18:26
432,2016-09-12 14:02:36,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,5,1,2016-09-06 13:18:26
433,2016-09-16 04:04:34,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,6,1,2016-09-06 13:18:26
434,2016-09-19 22:10:08,0cdcc8e5-fe70-4b97-9b9d-1b109ed9fb96,7,20,2016-09-06 13:18:26
435,2016-09-02 08:08:38,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,1,9,2016-09-05 10:48:47
436,2016-09-03 10:10:01,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,2,8,2016-09-05 10:48:47
437,2016-09-05 10:10:47,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,3,2,2016-09-05 10:48:47
438,2016-09-08 02:02:44,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,4,3,2016-09-05 10:48:47
439,2016-09-11 07:07:21,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,5,5,2016-09-05 10:48:47
440,2016-09-14 21:09:29,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,6,4,2016-09-05 10:48:47
441,2016-09-18 08:08:48,f3bfda5d-31b2-481d-b3d2-70e9047a6b9f,7,2,2016-09-05 10:48:47
442,2016-09-03 08:08:54,421bca56-d2f5-4010-af82-23c02fd9b147,1,7,2016-09-05 07:48:57
443,2016-09-05 07:07:57,421bca56-d2f5-4010-af82-23c02fd9b147,2,4,2016-09-05 07:48:57
444,2016-09-08 08:08:38,421bca56-d2f5-4010-af82-23c02fd9b147,3,12,2016-09-05 07:48:57
445,2016-09-12 00:12:31,421bca56-d2f5-4010-af82-23c02fd9b147,4,11,2016-09-05 07:48:57
446,2016-09-04 20:08:40,9202b0e7-6422-4110-a16c-7f32a260a7aa,1,14,2016-09-11 15:55:15
447,2016-09-06 05:05:58,9202b0e7-6422-4110-a16c-7f32a260a7aa,2,2,2016-09-11 15:55:15
448,2016-09-07 22:10:43,9202b0e7-6422-4110-a16c-7f32a260a7aa,3,2,2016-09-11 15:55:15
449,2016-09-09 02:02:34,9202b0e7-6422-4110-a16c-7f32a260a7aa,4,1,2016-09-11 15:55:15
450,2016-09-11 15:03:15,9202b0e7-6422-4110-a16c-7f32a260a7aa,5,7,2016-09-11 15:55:15
451,2016-09-04 07:07:50,b2c540df-8c28-4472-b351-274945e40f6e,1,4,
452,2016-09-03 17:05:50,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,1,4,2016-09-09 11:57:35
453,2016-09-06 06:06:08,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,2,1,2016-09-09 11:57:35
454,2016-09-07 18:06:04,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,3,3,2016-09-09 11:57:35
455,2016-09-09 11:11:35,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,4,12,2016-09-09 11:57:35
456,2016-09-11 21:09:29,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,5,1,2016-09-09 11:57:35
457,2016-09-14 01:01:20,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,6,11,2016-09-09 11:57:35
458,2016-09-17 04:04:34,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,7,9,2016-09-09 11:57:35
459,2016-09-20 17:05:48,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,8,1,2016-09-09 11:57:35
460,2016-09-22 04:04:49,ecc780f5-dca7-4b06-996a-cef32d5d6dfe,9,2,2016-09-09 11:57:35
461,2016-09-02 10:10:32,53407b1b-ad09-404d-a55a-fd1e0f0dd832,1,2,
462,2016-09-04 05:05:38,c750c5a2-e977-4e25-83ef-9db87f7a82e3,1,5,2016-09-08 14:25:06
463,2016-09-06 20:08:53,c750c5a2-e977-4e25-83ef-9db87f7a82e3,2,2,2016-09-08 14:25:06
464,2016-09-08 14:02:06,c750c5a2-e977-4e25-83ef-9db87f7a82e3,3,13,2016-09-08 14:25:06
465,2016-09-11 12:12:09,c750c5a2-e977-4e25-83ef-9db87f7a82e3,4,4,2016-09-08 14:25:06
466,2016-09-15 05:05:22,c750c5a2-e977-4e25-83ef-9db87f7a82e3,5,4,2016-09-08 14:25:06
467,2016-09-17 10:10:34,c750c5a2-e977-4e25-83ef-9db87f7a82e3,6,1,2016-09-08 14:25:06
468,2016-09-18 22:10:36,c750c5a2-e977-4e25-83ef-9db87f7a82e3,7,2,2016-09-08 14:25:06
469,2016-09-03 17:05:09,0d9baf09-8336-4834-898d-3d76fd38a098,1,2,
470,2016-09-07 12:12:48,0d9baf09-8336-4834-898d-3d76fd38a098,2,3,
471,2016-09-08 19:07:18,0d9baf09-8336-4834-898d-3d76fd38a098,3,3,
472,2016-09-12 12:12:37,0d9baf09-8336-4834-898d-3d76fd38a098,4,1,
473,2016-09-14 06:06:56,0d9baf09-8336-4834-898d-3d76fd38a098,5,8,
474,2016-09-03 00:12:57,c3ad8bb3-1ed7-4e35-a25c-8c2bfbe78b10,1,14,2016-09-03 00:40:57
475,2016-09-05 03:03:29,c3ad8bb3-1ed7-4e35-a25c-8c2bfbe78b10,2,7,2016-09-03 00:40:57
476,2016-09-06 10:10:57,c3ad8bb3-1ed7-4e35-a25c-8c2bfbe78b10,3,2,2016-09-03 00:40:57
477,2016-09-08 06:06:18,c3ad8bb3-1ed7-4e35-a25c-8c2bfbe78b10,4,2,2016-09-03 00:40:57
478,2016-09-03 07:07:06,7b452609-9834-468f-b867-bac1848b9e90,1,2,2016-09-07 15:57:21
479,2016-09-05 08:08:08,7b452609-9834-468f-b867-bac1848b9e90,2,10,2016-09-07 15:57:21
480,2016-09-07 15:03:21,7b452609-9834-468f-b867-bac1848b9e90,3,7,2016-09-07 15:57:21
481,2016-09-08 18:06:12,7b452609-9834-468f-b867-bac1848b9e90,4,7,2016-09-07 15:57:21
482,2016-09-11 19:07:59,7b452609-9834-468f-b867-bac1848b9e90,5,7,2016-09-07 15:57:21
483,2016-09-13 10:10:06,7b452609-9834-468f-b867-bac1848b9e90,6,1,2016-09-07 15:57:21
484,2016-09-16 12:12:38,7b452609-9834-468f-b867-bac1848b9e90,7,1,2016-09-07 15:57:21
485,2016-09-19 11:11:30,7b452609-9834-468f-b867-bac1848b9e90,8,1,2016-09-07 15:57:21
486,2016-09-22 12:12:25,7b452609-9834-468f-b867-bac1848b9e90,9,9,2016-09-07 15:57:21
